Text,id,Date,agendas_a:_don't_vote,agendas_a:_protest/campaign,agendas_a:_share_information,agendas_a:_vote,agendas_a:_vote_against_e,agendas_a:_vote_for_e,agendas_b:_good_outcome_is_possible,agendas_b:_e/g_is_immoral/harmful,agendas_b:_e/g_is_moral/beneficial,agendas_b:_election_process_fair,agendas_b:_election_process_flawed/manipulated_by_e/g,agendas_b:_self/g_is_at_risk,agendas_na,agendas_none,agendas_unannotatable,concerns_character_of_e,concerns_democracy,concerns_economy,concerns_environment,concerns_fake_news/misinfo,concerns_immigration/refugees,concerns_international_alliances,concerns_na,concerns_national_identity_&_pride,concerns_none,concerns_relationship_w/_russia,concerns_religion,concerns_terrorism/counterterrorism,concerns_unannotatable,emotions_admiration/love,emotions_amusement,emotions_anger/contempt/disgust,emotions_embarrassment/guilt/sadness,emotions_fear/pessimism,emotions_joy/happiness,emotions_na,emotions_negative-other,emotions_none,emotions_optimism/hope,emotions_positive-other,emotions_pride,emotions_unannotatable
"RT @publicsenat #AMF2017 @dupontaignan : ""Il faut réhabiliter la commune comme cellule de base de la République."" https://t.co/zIqRLY5G3L",2d53e5bcc334bec2c9d00c8cada4b5d23aedfd59,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
RT @MLP_officiel <U+0001F534> Suivez en direct à 15h00 mon discours à notre meeting de #Bordeaux : <U+27A1><U+FE0F> https://t.co/oo0Hyjv3jN <U+27A1><U+FE0F> https://t.co/bewXkun776 #BordeauxMLP https://t.co/kj9jybcSvx,161ae5338b8b747dd41aafedcc9a584c89af3995,NA,0,0,0.666666667,0,0,0,0,0,0,0,0,0,1,0.333333333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"RT @jlm_2017 Les insoumis au #18mars2017 : Jules et Amelie, 18 et 19 ans, étudiants, de Grenoble.#JaiBastille #JLM207 https://t.co/2jvF3qIiSg",6f5fc499da61e906f5add8da5811a90664eb3418,NA,0,0,0,0,0,0.666666667,0,0,0,0,0,0,1,0.333333333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
RT @MarleneSchiappa Dimanche prochain #JeVoteMacron Le seul à renouveler les usages & les visages <U+0001F1EB><U+0001F1F7> @GGC1986 @LaetitiaAvia @azizfrancois @enmarchefr #EnMarche https://t.co/w4sFPjpfGn,b703eee22e982b3f54d7644880b91b2ed3563bd3,NA,0,0,0,0,0,1,0,0,0,0,0.333333333,0,1,0,0,0,0,0,0,0,0,0,1,0.333333333,0.666666667,0,0,0,0,0.333333333,0,0,0,0,0,1,0,0.333333333,0.333333333,0,0,0
RT @EmmanuelMacron Il faut éradiquer les capacités d’intervention en armes chimiques dont dispose Bachar el-Assad. Il devra répondre de ses crimes #ForumRadioJ https://t.co/qgJmUxqZpA,de45426cbbb8213d2f0f72c271f3f29c67d88faf,NA,0,0,0,0,0,0,0,0.333333333,0,0,0,0,1,0.666666667,0,0.333333333,0,0,0,0,0,0,1,0,0.666666667,0,0,0,0,0,0,0.333333333,0,0,0,1,0,0.666666667,0,0,0,0
"RT @benoithamon Les militaires ne veulent pas du service militaire obligatoire. En un mois, on ne forme ni un citoyen, ni un militaire. #BFMPolitique https://t.co/n0MwZ5BaDN",98d563882a1da1cfd5fd583d6a9524c7de6ebecc,NA,0,0,0,0,0,0,0,0,0,0,0,0.333333333,1,0.666666667,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0.333333333,0,0,0,0
"@bobo69120 @Enigerfer1 @KerenAnnMusic @BouledogueDuNet @EmmanuelMacron Mon premier poste en tant que cadre j'étais payé moins que le smic en taux horaire, donc ce serait pas top pour les salariés <U+0001F618>",edd02aed38df845a357847c77f6392cde00d071b,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.333333333,0,0,0,0,0,0.333333333,0,0,0,0,1,0.333333333,0.333333333,0,0,0,0
"RT @ArnaudClement36 N @dupontaignan au #LeGrandDébat : ""Je propose qu'on arrête de brader des services publics à des entreprises privées"" #NDA2017 #DupontAignan",7c3a028fdc451e081f8170073d018dd07afad33b,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
cela aurait été évité sans l'attitude catastrophique de dimanche soir. Indéfendable désolé @JLMelenchon https://t.co/FQiE8aPOmm,22e2145e6a940f7858efe78164a41c6a5bcae50b,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.666666667,0,0,0,0,0,0,1,0,0.333333333,0,0,0,0,0,0,0.666666667,0.333333333,0,0,1,0,0.333333333,0,0,0,0
@EmmanuelMacron la parité est respecter et de toute façon j ai senti que ce mouvement nouveau redonnait la parole aux citoyens,c0471ba8d0de4936290363d1845ebf8d3259887c,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0.333333333,0.666666667,0,0
"RT @MLP_officiel ""La France est une extraordinaire civilisation dont chacune des cultures régionales est une richesse, un élément constitutif."" #AjaccioMLP https://t.co/y6RaUdNO5Y",ae7184987beda0484041b11b059ebb6567ce85b6,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
@EmmanuelMacron ce que tu dis n'a ni queue ni tête,091fd3bf572cf7e6277aaa3384b982ca4127a0ea,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333333333,0,0,0,1,0.666666667,0,0,0,0,0
"RT @jeanpierredenis Intéressante, la candidature de @jeanlassalle : une marge têtue, indifférente aux moqueries et aux coteries, au fond jamais représentée.",5d1154142996f182a57adafae5e389945ccef151,NA,0,0,0,0,0,0,0,0.333333333,0,0,0,0,1,0.666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"RT @adrenaline1001 @samyfaridi @MLP_officiel Le PS et #Hollande ont totalement manipulé cette élection, dans tous les détails.. pour promouvoir Macron, le successeur de FH",75ea34b1d9397f18802c825cab8d61a084b355ca,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.333333333,0,0,0,1,0.333333333,0.333333333,0,0,0,0
"RT @patron_pme @kapudort @chriscassard9 @G0rille @Sondage_Opinion @MLP_officiel Pour ceux qui n'y connaissent rien mais parle bcq : deal Pfizer /Nestlé = 9 milliards !! Comm Rothschild au- 300M, ass gérant au- 25M !",94f51f546526827fc170473ac127770fc64aa2d7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.666666667,0,0,0,0,1,0,0.333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
RT @BGriveaux 5 000 personnes au zénith de Pau pour venir écouter @bayrou et @EmmanuelMacron #JeVoteMacron #macron2017 #EnMarche https://t.co/D2Errbq3Qy,cb02e51419cad9bd7aa9e9f2664d381585851e84,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.666666667,0,0.333333333,0,0
"RT @itsmyPresident <U+0001F4E3>""Ns allons gagner car ns sommes l'audace,l'audace qui veut réconcilier"" <U+0001F64C>@EmmanuelMacron #MacronPresident <U+0001F1EB><U+0001F1F7>#AuxUrnesCitoyens #JeVoteMacron https://t.co/MCyeqB8qC2",75c0b09d1b160b6615d126f70f1ae2cb464e21ab,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.333333333,0.333333333,0
RT @LeKouss .@MLP_officiel ah ouais?Quel chapitre je trouve pas https://t.co/16bqiBh9YZ,25024a5234c3c64562a3a5720f6154b097165eac,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
@Doespirito @senateur61 @EmmanuelMacron Cqfd.,ca8592038a5f612934ae842b71bd51e03acec3d1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"RT @Fillon2017_fr .@LucChatel : ""Emmanuel #Macron manque d'expérience. Et je pense qu'il a des idées dangereuses sur certains sujets."" #QuestionsPol https://t.co/m7KVUSJBjm",416224027151b04c1a1d4dc5353e963908442fe1,NA,0,0,0,0,0,0,0,0.333333333,0,0,0,0,1,0.666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333333333,0,1,0.666666667,0,0,0,0,0
"RT @JLMelenchon Il n'est pas question d'avoir un code du travail par entreprise, pas plus qu'un code de la route par rue. #LeGrandDebat",8377be275c3d5704bd44eb5570f264ebde9b55b6,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"RT @jk_rowling As is courteous, @EmmanuelMacron greets the leader of the free world first. https://t.co/p464pea8It",ae72e4cbd16e3e408b70bcd8b278a20b5b3e0d35,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0,0.666666667,0,0
RT @EmmanuelMacron Merci à mes élèves et redoutables interviewers d'un jour ! #AuTableau @C8TV https://t.co/0NYt0unzYF,dd09518119aa598d8d88e7b295eb232975af3fe3,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.333333333,1,0,0,0,0.666666667,0,0
@jeanlassalle un #HommeDebout Bravo Jeannot ! #Résistons #ToutSaufMacron @David_vanH https://t.co/JGj2iCqVze,ef0de5d3ee25048cf59fac5e4d22d6b5be2e8252,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0,0.666666667,0,0
RT @yvesdamecourt Merci à @UDI_off d'avoir adopté une ligne claire de soutien à @FrancoisFillon ! N'en déplaise à @JeanArthuis ! https://t.co/qh6J86etKJ,cbaeb3c5e5f61825c923a5f06334d08244b28a13,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.333333333,1,0,0,0,0.666666667,0,0
"RT @MLP_officiel ""Les guerres ne se gagnent que par la constance et la cohérence. La guerre contre l'islamisme n’échappe pas à ce principe immuable"" #ConfMLP",9105aa732fa1189f0ce5181701efa749aa40e738,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.333333333,0,1,0,0.666666667,0,0,0,0
"RT @JLMelenchon En train, en co-voiturage, en car, en vélo, en bateau, à pied ou à cheval, venez le #18mars2017 à Bastille ! #JaiBastille #6eRépublique https://t.co/RtlmZOhMjB",9a94307732475e63cf62700a13c43fdbf4081ce0,NA,0,0.666666667,0,0.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0.333333333,0,0,0,0,0,1,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0,0.666666667,0,0
"RT @DLF_Officiel .@dupontaignan ""Les medias comme @TF1 veulent cacher le fait qu'il existe un patriotisme serein."" #Tours #NDA2017 #TF1boycott https://t.co/WB8cyFUwHo",50ee875ff99e611bc215a6485c7c812ffefab274,NA,0,0,0,0,0,0.333333333,0,0.333333333,0,0,0,0,1,0.333333333,0,0,0,0,0,1,0,0,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0.333333333,0,0,0,0
RT @dupontaignan J'annonce que je soutiendrai et ferai campagne avec Marine #LePen pour un gouvernement élargi. @France2tv,956ddb2ff7a063fbd75dc29c0b64fea49d2e4fff,NA,0,0,0,0,0,0,0.333333333,0,0,0,0,0,1,0.666666667,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.666666667,0,0.333333333,0,0
"RT @benoithamon Attaché au service public et à la démocratie, je souhaite que le débat prévu sur @France2tv soit maintenu avec l'ensemble des candidats. https://t.co/XpJTSOa6wj",cfb7ecc84b78f4b0c60eda00104799b557b63cc7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.666666667,0.333333333,0,0,0
"RT @EmmanuelMacron Madame Le Pen a parfaitement résumé la situation : “C’est En Marche ou crève"". Elle a raison. En Marche, c’est nous ! #Ensemble https://t.co/AQDiIn6Wfl",e33ba20dae852201b9dc88d12c7464f0b0e2fe96,NA,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0,1,0.333333333,0,0.333333333,0,0,0,0,0,0,1,0,0.666666667,0,0,0,0,0,0,0,0,0,0.333333333,1,0,0,0.666666667,0,0,0
"@EmmanuelMacron Je lui disais parfois:""Monsieur Perrin Dandin,tout franc,vous vous levez tous les jours trop matin;Qui veux voyager loin ménage sa monture""",1c2b0d5b1e790dae860422a4b51be487aa0aac38,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"RT @EmmanuelMacron Chers concitoyens, vous l’avez fait. Vous avez montré qu’il n’y a aucune fatalité. Vous êtes le visage de l’espoir français. https://t.co/fLxPzDpwo5",46769bf1f3325933c9cac19b96a960d79dbd89f0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0,0,1,0,1,0
RT @GaspardMp @PHISO1 @laurentwauquiez @lesRepublicains Bravo !! on nous prend pour des billes on doit faire comme eux le désirent mais c'est nous qui allons vivre encore 5 ans de socialisme,0201f55221e8f9bdaf778ee2f79bc14e89d2abe0,NA,0,0,0,0,0,0,0,0.333333333,0,0,0,0.333333333,1,0.333333333,0,0.333333333,0.333333333,0,0,0,0,0,1,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0.666666667,0,1,0,0.333333333,0,0.333333333,0,0
"RT @MLP_officiel Merci à Nicolas Dupont-Aignan pour son soutien sincère, pour ce magnifique choix de la France. En avant vers la victoire ! MLP",c9f1b6783630b740825c708a924bd19d17240b9e,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.666666667,0,0,0
RT @JLMelenchon Je me comporte comme quelqu'un qui s'apprête à gouverner le pays. #BourdinDirect #RMC #BFMTV,f5079e5c74c8cc59d4744bedf1492307ebd955f5,NA,0,0,0,0,0,0,0,0,0.333333333,0,0,0,1,0.666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0,0.666666667,0,0
"RT @jk_rowling As is courteous, @EmmanuelMacron greets the leader of the free world first. https://t.co/p464pea8It",b3037379dcb18119a6a185e5db42e333d4e57c95,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0,0.666666667,0,0
"@AvecHamon2017 https://t.co/7MgHMLrpi5 #vandale Merraw, merraw and merraw. Just merraw.",ee298133a4a9d1316ecd1b9726da62e87ca96991,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"RT @benoithamon Sur le congé paternité, je propose de le rendre obligatoire jusqu'à 11 jours et de donner la possibilité de l'étendre à 5 semaines. https://t.co/L56U8pTPKV",7117d966eeff004093c2be3a44bde80f600f997f,NA,0,0,0,0,0,0,0.333333333,0,0,0,0,0,1,0.666666667,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
RT @ParisPasRose Insolite : un sosie de Mélenchon employé chez les Déménageurs Bretons appelle à faire barrage à @MLP_officiel. https://t.co/X49dCKmoI2,8ae27451dfc714f42fcdb2c5b261bde8543d8036,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.333333333,0,0,0.333333333,0,0,1,0,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
RT @benoithamon Je suis pour la loi de 1905 toute la loi de 1905 rien que la loi de 1905 #HamonDebat https://t.co/pIKQP4q8FZ,f88c37ad649d9a5df09a809d6129b71dc621a704,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.666666667,0,0.333333333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"@KASNOIZETTE @manuelvalls @benoithamon Bjr , ce serait moche de contaminer 1 belle planête comme ça",505ece00f719da6e1c5891acebcdaafb2ee17c85,NA,0,0,0,0,0,0,0,0,0,0,0,0.333333333,1,0.666666667,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0.333333333,0,0,0,0
@Charlotterosse5 @benoithamon https://t.co/ZFi66DLo3S,40b7da81bc5f89e232371ff47e14f564a6842266,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333333333,0.666666667,0,0,0,0,0,0,0,1,0,0.333333333,0,0,0,0.666666667,0,0,0,0,0,0,1,0,0.333333333,0,0,0,2
RT @JFMancel Si au lieu de nous 'gaver'de la poignée de mains Trump @EmmanuelMacron on parlait du dramatique échec du G7 sur le réchauffement climatique,bb3f98b1b767471b089403879e8ecb8dcd222db4,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333333333,0,1,0.666666667,0.333333333,0,0,0,0
"RT @MLP_officiel ""Je ne ferai rien par surprise, sans l'avis des Français. Je n'ai aucun intérêt à créer le chaos."" #19RuthElkrief",9aed74e38c4b644f6d0225ea1fe3bce03d0a74d6,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.666666667,0,0,0,0,0,0,1,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"RT @EmmanuelMacron Je vous servirai au nom de notre devise : Liberté, Égalité, Fraternité.",02d60239c242394386a048a7ae30d2a19ef4a318,NA,0,0,0,0,0,0,0,0,0.666666667,0,0,0,1,0.333333333,0,0.666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0,0.333333333,0.333333333,0
"@benoithamon Très beau discours, merci pour tout <3",3a9faae991fbdf27be99765cbd1e05d7465749f3,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.333333333,0,0
RT @Desesquerdizada A repórter resolveu questionar @MLP_officiel por que ela incentiva que as pessoas se informem pela Internet e foi @Desesquerdizada ao vivo! https://t.co/lxmUpRehUi,b9181d260c9b824d9199a53c29acd959578c75dc,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
RT @EmmanuelMacron https://t.co/WNZsogPjqp,411c320ca68822ca5180f246c02c64f5ed5939ec,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333333333,0.666666667,0,0,0,0,0,0,0,1,0,0.333333333,0,0,0,0.666666667,0,0,0,0,0,0,1,0,0.333333333,0,0,0,2
RT @EmmanuelMacron Je condamne les actes odieux perpétrés contre les homosexuels en Tchétchénie. La France et l'Europe doivent s'engager contre ces attaques.,6754048039ea5a3a70c4ec0fac4bd36a1c4d96d5,NA,0,0,0,0,0,0,0,0.333333333,0,0,0,0.333333333,1,0.666666667,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.666666667,0,0,0,1,0,0.333333333,0,0,0,0
"RT @binbin59300 Accompagnement sociétal, sanitaire et social du #Handicap, c'est cela #LeBeauProjet de @FrancoisFillon <U+0001F535><U+26AA><U+0001F534><U+0001F44C> Handicap https://t.co/PylZ2yOXD2",68a396d19fa2591d8e812c255d6bd969e438a09a,NA,0,0,0,0,0,0,0.666666667,0,0,0,0,0,1,0.333333333,0,0,0,0,0,0,0,0,1,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.333333333,0
"RT @K_Betesh .@MLP_officiel : « Je ne suis pas là pour favoriser l'économie de la Roumanie, du Maroc ou de la Chine. » #MarseilleMLP",090f0c3118113abb7cd9e829add5cc0f93b2f6c4,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.333333333,0,0,0,0,1,0,0.666666667,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"@bob_dynamo @iboo_car @stefappriou @webdif @EmmanuelMacron On devrait les enfermer, n'est ce pas? lol.. Putain la macronite te transforme 1 mec de gche en 1 mec de droite dure en 2 tours d'election !",cdd090178020782f58a2b7706db7c0c72a058f35,NA,0,0,0,0,0,0,0,0.666666667,0,0,0,0,1,0.333333333,0,0.666666667,0,0,0,0,0,0,1,0,0,0.333333333,0,0,0,0,0,0.666666667,0,0,0,1,0.333333333,0,0,0,0,0
RT @EmmanuelCharbit #LEmissionPolitique ça fait 15mn que @EmmanuelMacron parle...pour ne rien dire,c95f8e650c7770c4005c29874a569c1153a2b24c,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.666666667,0,0,0,0,0,0,1,0,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0.333333333,0,0,0,0
"RT @benoithamon «Le vieux monde se meurt, le nouveau monde tarde à apparaître et dans ce clair-obscur surgissent les monstres», Gramsci #BHMartinique https://t.co/RZncTeY8cD",507a9b69cd14da339ba4820ef04f474cce04ea09,NA,0,0,0,0,0,0,0,0,0,0,0,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.666666667,0,1,0,0.333333333,0,0,0,0
RT @FloPortelli Clip de campagne officiel de @FrancoisFillon https://t.co/2ks1rDYBJP,da0243aec686b46d6e380cc5fbff3265bb281ddd,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
@BilgerPhilippe @EmmanuelMacron @Le_Figaro Mon dieu ne prédisez pas cette catastrophe !! les français se réveilleront à temps j’espère avant de confier la France à ce charlatan!,20cd7d4adae5d1deef0862c25c808f277156095e,NA,0,0,0,0,0,0,0,0.666666667,0,0,0,1,1,0,0,0.666666667,0,0,0,0,0,0,1,0,0.333333333,0,0,0,0,0,0,0,0,1,0,1,0,0,0.333333333,0,0,0
RT @jlm2017glm30660 Conférence de presse d'Alexis Corbière et Danièle Obono avant le #meeting #hologramme de @jlmelenchon à #Montpellier https://t.co/PVHZj1Fm7s,fa0f98425ac32d56686c0311fee225c9426d7acc,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"@JLMelenchon Au fait, ça fait combien d'années que tu suces l'argent public (sans aucun résultat) ? 30 ? 40 ? Dégage toi aussi ! https://t.co/th8dMUOhlJ",7e90afaa38e66a604ab82529fe18a27503468cbd,NA,0,0,0,0,0,0,0,0.666666667,0,0,0,0,1,0.333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
RT @bienbien13 @CelesteBrume @Sarkoziste @AndjelkaPe @LePoint @lesRepublicains J'ÉTAIS SARKO JE RESTE SARKO,c4e6b3507097f0f8fa9e470b1d8aee3df4f11eb6,NA,0,0,0,0,0,0.333333333,0,0,0,0,0,0,1,0.666666667,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"RT @MarcMuret #FillonBiarritz ""Réveillons la Liberté"" @FrancoisFillon pour la #France https://t.co/sQmVO4y6pV",3c58e9046ae1b999466373824f061843284c5773,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.333333333,0,0,0,0,0,1,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0.666666667,0,0,0
"RT @rene_chiche Bon, @EmmanuelMacron élu, voyons comment ce petit monde va s'entretuer. Et attendons qu'un individu sérieux et consistant émerge du marigot.",3e1acf0637e629942f810c36b492e1f031f27061,NA,0,0,0,0,0,0,0,0,0,0,0,0.666666667,1,0.333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.666666667,0,1,0.333333333,0,0,0,0,0
@LesprofsEM @corinnelepage @EmmanuelMacron Pas besoin pour savoir que @macron c'est 150 000 fonctionnaires en moins,54438d1ea5adaf54d5397cbec0d78b8b6b55c59f,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
RT @JLMelenchon <U+0001F389> Le cap des 700 000 abonnés franchi sur Facebook ! Bravo et merci ! Abonnez-vous sur : https://t.co/UTjCcQuA6x. Partagez ! https://t.co/4xnBNmmqyD,a0678aa8521fa089c8e4fd023aba12ae16679ce4,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.666666667,1,0,0,0,0.666666667,0,0
RT @NicolasSarkozy Dimanche prochain je vous demande de vous rassembler derrière @FrancoisFillon. - NS https://t.co/4snnf2wfRm,f71b62491e56e8b59196fcd0b5fd479e0bd9588f,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"RT @MLP_officiel ""Je pense qu'il faut revaloriser le baccalauréat et les filières professionnelles."" #19h45",00942dc6677cf1f57132439ce25fda0ecbdfaf89,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
RT @EmmanuelMacron LIVE | À Whirlpool. https://t.co/Dy1dJa54Od,57e6649e6560b8bed7f186a784c68844c29a98f7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
RT @UPR_Asselineau Je tiens à présenter mes excuses à @dupontaignan pour l'erreur factuelle commise hier sur le financement des partis https://t.co/dKrERQPwfQ,889cfc74c578c6409adf8eb36a7e414e8ff21061,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.333333333,0,0,1,0,0.666666667,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
